 time   show click f1     f2       f3        f4       f5         f6      f7      f8       f9      f10        f11     f12      f13     f14        f15
143295576 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 067be8a0 1f0bc64f 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 0
0844743518 0 1 85f751fd c4e18dd6 50e219e0 c7f29df3 7801e8d9 0f2161f8 0c3bbac0 4145b2e7 8cc9d243 85f751fd 50e219e0 c7f29df3 7801e8d9 0f2161f8 0c3bbac0 
6286189835 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a fab514ae 4ceb2e0b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5470690641 0 0 6ec06dbd d262cf1e f66779e6 ecad2386 7801e8d9 07d7df22 a99f214a 36517d24 7abbbd5c 6ec06dbd f66779e6 ecad2386 7801e8d9 07d7df22 a99f214a 
7931293584 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 6406e97b 56f254f5 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1164373806 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 06894301 7abbbd5c e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7369893976 0 0 790c9243 dffed5f8 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 12ae36b3 a1a7a957 790c9243 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7561473144 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c07ccf21 23885c9e 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2541284799 0 0 7549fe4f 1e0acfb4 50e219e0 ecad2386 7801e8d9 07d7df22 7d98887a d4cc16fe a12e847c 7549fe4f 50e219e0 ecad2386 7801e8d9 07d7df22 7d98887a 
7497213596 0 1 5b4d2eda 16a36ef3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a c1208552 d4897fef 5b4d2eda f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9353656828 0 0 85f751fd c4e18dd6 50e219e0 e8937587 d9b5648e 0f2161f8 a99f214a 6b60118a aad45b01 85f751fd 50e219e0 e8937587 d9b5648e 0f2161f8 a99f214a 
1447458813 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8c8dad8f 1ccc7835 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8782502229 0 0 85f751fd c4e18dd6 50e219e0 be7bbf93 2347f47a cef3e649 0f4a50fd 6ecc5f38 0dedddc5 85f751fd 50e219e0 be7bbf93 2347f47a cef3e649 0f4a50fd 
2149042625 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ef8cc324 5096d134 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0003237197 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a6398855 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0740639710 1 0 89a490f5 ce307e01 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 664cd55b be87996b 89a490f5 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
744329635 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 592dcc7c d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 5
4204611668 1 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 90f4d280 57b3c6c3 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 
7361895064 0 0 85f751fd c4e18dd6 50e219e0 de97da65 33da2e74 0f2161f8 a99f214a 930ec31d 8b65b455 85f751fd 50e219e0 de97da65 33da2e74 0f2161f8 a99f214a 
9266486052 0 1 fd309fe8 f436b08f 72722551 ecad2386 7801e8d9 07d7df22 a99f214a d8bb95cd 900981af fd309fe8 72722551 ecad2386 7801e8d9 07d7df22 a99f214a 
481241852 0 1 85f751fd c4e18dd6 50e219e0 a607e6a7 7801e8d9 0f2161f8 fc51ca94 aa9a0db4 fa61e8fe 85f751fd 50e219e0 a607e6a7 7801e8d9 0f2161f8 fc51ca94 a
3177066899 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 07d906d8 ac221d6c 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0132848203 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 61e05c74 44801bc1 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
134038739 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 488a9a3e 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 4
1732520383 0 0 85f751fd c4e18dd6 50e219e0 cdfb6c82 2347f47a 8ded1f7a cb1fc8bd 41eb911e aa5dc995 85f751fd 50e219e0 cdfb6c82 2347f47a 8ded1f7a cb1fc8bd 
8973105045 0 0 85f751fd c4e18dd6 50e219e0 1779deee 2347f47a f95efa07 a99f214a a3c2b521 df36cdb8 85f751fd 50e219e0 1779deee 2347f47a f95efa07 a99f214a 
0189972745 0 0 85f751fd c4e18dd6 50e219e0 03528b27 2347f47a 8ded1f7a f289c0ef 42ac6bc4 be87996b 85f751fd 50e219e0 03528b27 2347f47a 8ded1f7a f289c0ef 
8483144711 0 0 85f751fd c4e18dd6 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a bbe53381 542422a7 85f751fd 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a 
2545275389 0 0 85f751fd c4e18dd6 50e219e0 1779deee 2347f47a f95efa07 a99f214a d5d1473b cdfde03b 85f751fd 50e219e0 1779deee 2347f47a f95efa07 a99f214a 
3080423710 0 1 fe8cc448 9166c161 0569f928 ecad2386 7801e8d9 07d7df22 a99f214a 620a6db1 779d90c2 fe8cc448 0569f928 ecad2386 7801e8d9 07d7df22 a99f214a 
7916404696 0 0 85f751fd c4e18dd6 50e219e0 e36e1baa ad63ec9b 0f2161f8 936e92fb 3bb9d93e 35e87701 85f751fd 50e219e0 e36e1baa ad63ec9b 0f2161f8 936e92fb 
0457524324 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a b813d1d6 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4838411177 1 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 23182210 feb70d53 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1026161542 0 0 1b171d6d 272c5d9d f028772b ecad2386 7801e8d9 07d7df22 a99f214a 4fa2167e 76dc4769 1b171d6d f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4472094065 1 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a bff9eb12 04f5b394 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1432444321 1 1 7dd19f44 9690165f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 6c7da783 72caa4d9 7dd19f44 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1650231621 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 6fada2cb 7fdd04d2 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1720153059 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 361b0f0c 1ccc7835 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1311527952 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 958b1639 2203a096 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3795584882 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 19b4af68 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3054995 1 0 85f751fd c4e18dd6 50e219e0 89bdfe24 2347f47a 0f2161f8 a99f214a c20a8177 aa35da31 85f751fd   e219e0 89bdfe24 2347f47a 0f2161f8 a99f214a c20
9404264072 0 0 85f751fd c4e18dd6 50e219e0 f888bf4c 5b9c592b 0f2161f8 0cc497c8 6030d38a 069fda1d 85f751fd 50e219e0 f888bf4c 5b9c592b 0f2161f8 0cc497c8 
5991848385 0 1 85f751fd c4e18dd6 50e219e0 c776ba2a 7801e8d9 0f2161f8 266f36a6 3a1440af 6bfbb32f 85f751fd 50e219e0 c776ba2a 7801e8d9 0f2161f8 266f36a6 
0879300335 0 0 85f751fd c4e18dd6 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a 2063ba09 e3bb76b5 85f751fd 50e219e0 51cedd4e aefc06bd 0f2161f8 a99f214a 
8026797881 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 5a83756c 1f0bc64f 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0512250990 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0489ce3f 1ccc7835 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6397187832 0 0 29229f8e a10eb148 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 2e7ae0bc 8a4875bd 29229f8e f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1558506850 0 1 5ee41ff2 17d996e6 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 535960aa d4897fef 5ee41ff2 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5190455119 1 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a afefbd6b 8a4875bd d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8092864442 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a c2eb5feb 2891f384 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
3957607491 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8c9224ed a0f5f879 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3457364145 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ddd2926e d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3714685858 0 0 85f751fd c4e18dd6 50e219e0 03528b27 2347f47a 8ded1f7a 432cd280 45919d0d 1ccc7835 85f751fd 50e219e0 03528b27 2347f47a 8ded1f7a 432cd280 
684687494 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 75bb1b58 4ceb2e0b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 7
583888228 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ad927933 65c93b38 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a
2264354115 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a f9efa0f0 5096d134 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9071122269 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a b671eb19 d5db24c3 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0421715317 0 0 3e183f99 14878e20 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 477dd25e 570d21dc 3e183f99 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
0673177221 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a b67dbe0d 04f5b394 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5690905685 0 1 0a742914 510bd839 f028772b ecad2386 7801e8d9 07d7df22 a99f214a d86d9a79 76dc4769 0a742914 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1989108169 0 0 9b124c1e db7a8013 f028772b ecad2386 7801e8d9 07d7df22 a99f214a cef4d7f9 76b1dc92 9b124c1e f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8334025477 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 8e2d7ba6 0a3aa014 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
8545730961 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a b79827b4 a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6601547446 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 8d8af692 d059466f e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1825472278 1 0 85f751fd c4e18dd6 50e219e0 9c13b419 2347f47a f95efa07 a99f214a 49d8597e d0d694e4 85f751fd 50e219e0 9c13b419 2347f47a f95efa07 a99f214a 
8905541797 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ac7c7ff2 ff065cf0 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1862382444 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d1c12c2a 16954458 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3706270562 0 0 d7f3460b f7570339 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 0b291331 a5fbe35d d7f3460b f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5199334054 0 0 6399eda6 968765cd f028772b ecad2386 7801e8d9 07d7df22 a99f214a 88b7c49b d4897fef 6399eda6 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7004944173 0 0 85f751fd c4e18dd6 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a f95ab5a2 72a00661 85f751fd 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a 
1592427660 0 0 bb4524e7 d733bbc3 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a06004a3 a9a7b3d8 bb4524e7 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2101482181 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 3b001610 3de05cb4 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0536054690 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 99682a73 1f0bc64f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6221378640 0 1 85f751fd c4e18dd6 50e219e0 3fc1c0a3 7801e8d9 0f2161f8 8205da6e ab1ef680 f07e20f8 85f751fd 50e219e0 3fc1c0a3 7801e8d9 0f2161f8 8205da6e 
0676297343 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 2e5efb77 0eb711ec 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0227075495 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 75bb1b58 d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4982523049 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ab4eeee9 f39b265e 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2444813739 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 5ba6ef40 d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2648869882 1 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 488a9a3e 31025cda d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5503883989 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a afa320bb 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5125789362 0 1 85f751fd c4e18dd6 50e219e0 b7f64446 7801e8d9 0f2161f8 d4a4f036 51db90e5 f07e20f8 85f751fd 50e219e0 b7f64446 7801e8d9 0f2161f8 d4a4f036 
5550558523 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e63edf4b 8a4875bd e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8110817699 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 5eeebcca a5a2318d e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
0995010370 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0b0d2a02 ecb851b2 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3261056695 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a9284395 cb349e4e 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2033997401 0 0 09c3b4c1 2f1172f7 335d28a8 ecad2386 7801e8d9 07d7df22 a99f214a 9817f3fa 7abbbd5c 09c3b4c1 335d28a8 ecad2386 7801e8d9 07d7df22 a99f214a 
5772496245 1 0 85f751fd c4e18dd6 50e219e0 59ca80c4 7801e8d9 07d7df22 556a65e5 71d20c90 58bbc734 85f751fd 50e219e0 59ca80c4 7801e8d9 07d7df22 556a65e5 
1002560717 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 85fd459c 76dc4769 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9177617913 1 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 685d2cfa 43836a96 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4727454272 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 3f41dc13 9b5ce758 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
3239156702 0 0 85f751fd c4e18dd6 50e219e0 53de0284 d9b5648e 0f2161f8 a99f214a f122a2e9 2ea4f8ba 85f751fd 50e219e0 53de0284 d9b5648e 0f2161f8 a99f214a 
3243489559 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 59ac940d 8a4875bd 43d6df75 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3239787314 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 1e716e38 d787e91b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5659353593 0 0 518d6168 92c9e92d f028772b ecad2386 7801e8d9 07d7df22 a99f214a 8c699be0 ef726eae 518d6168 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4941915005 0 0 85f751fd c4e18dd6 50e219e0 03528b27 2347f47a 8ded1f7a dacad7fd 4fba7f8a 1c6a881d 85f751fd 50e219e0 03528b27 2347f47a 8ded1f7a dacad7fd 
4239054561 1 0 84c7ba46 c4e18dd6 50e219e0 ecad2386 7801e8d9 07d7df22 598b6ac9 d4bc1cbc cf19f7f7 84c7ba46 50e219e0 ecad2386 7801e8d9 07d7df22 598b6ac9 
6571597965 0 0 85f751fd c4e18dd6 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 7db30ee7 9f8d0424 85f751fd 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 
7156008929 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d1536ac6 a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5962836380 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0ab3d95a 0153a639 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7008640965 0 0 85f751fd c4e18dd6 50e219e0 387bdb33 2347f47a 0f2161f8 bc47be9e 6b9769f2 1f0bc64f 85f751fd 50e219e0 387bdb33 2347f47a 0f2161f8 bc47be9e 
0612540706 0 0 85f751fd c4e18dd6 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a f01c9699 aad45b01 85f751fd 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a 
0243132783 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8fa8b449 a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9491427808 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 9b346f8e 3de05cb4 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3599026962 0 1 85f751fd c4e18dd6 50e219e0 b7f64446 7801e8d9 0f2161f8 71c467d1 cff69b7d 30b056c0 85f751fd 50e219e0 b7f64446 7801e8d9 0f2161f8 71c467d1 
550647588 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 098c1f1b d787e91b f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 0
3216275043 0 0 518d6168 92c9e92d f028772b ecad2386 7801e8d9 07d7df22 a99f214a fc90638d a5bce124 518d6168 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4158375414 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a d0aa00c7 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
5096697011 1 0 d6137915 bb1ef334 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 53650af8 1c6a881d d6137915 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
460625425 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c6563308 eb9d69e8 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c
6759989064 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 74c7651f 99e427c9 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
5781153237 0 0 85f751fd c4e18dd6 50e219e0 2d869bee d9b5648e 0f2161f8 a99f214a 13aa29fc 9b5ce758 85f751fd 50e219e0 2d869bee d9b5648e 0f2161f8 a99f214a 
138072191 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4a9ed8c4 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4
304313520 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a6df415d aaffed8f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a
1903462663 0 1 5114c672 3f2f3819 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 1ab4bfab 5ec45883 5114c672 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
7396892094 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 4b169bc5 ef726eae 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 
2676826255 1 0 84c7ba46 c4e18dd6 50e219e0 ecad2386 7801e8d9 07d7df22 2c01b6dc 07a01ee8 cf19f7f7 84c7ba46 50e219e0 ecad2386 7801e8d9 07d7df22 2c01b6dc 
2894840352 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0f65bd29 49ea3580 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1275102626 0 0 85f751fd c4e18dd6 50e219e0 1779deee 2347f47a f95efa07 a99f214a 8bf2d575 7abbbd5c 85f751fd 50e219e0 1779deee 2347f47a f95efa07 a99f214a 
2136717846 0 0 85f751fd c4e18dd6 50e219e0 85b28c93 ae637522 8ded1f7a a99f214a a7baa20f dc31133e 85f751fd 50e219e0 85b28c93 ae637522 8ded1f7a a99f214a 
1525912053 0 1 856e6d3f 58a89a43 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 13453fb5 a0f5f879 856e6d3f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
6220336790 1 0 85f751fd c4e18dd6 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a e7154e4f aad45b01 85f751fd 50e219e0 98fed791 d9b5648e 0f2161f8 a99f214a 
8861188634 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 55ddbd1e 1f883dc7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3401589371 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a1463f22 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9354964753 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 03fdc963 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7417120074 0 0 2c4ed2f7 c4e18dd6 50e219e0 ecad2386 7801e8d9 07d7df22 665bffed a0fcd541 5be1ba3d 2c4ed2f7 50e219e0 ecad2386 7801e8d9 07d7df22 665bffed 
9563924601 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a c0eecf7d c9e27f06 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
66280117 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a f54a3f26 d787e91b 1fbe01fe  8905ebd ecad2386 7801e8d9 07d7df22 a99f214a f5
1685525145 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8a014cbb 04f5b394 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3446771583 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 788b38df 0d9ae625 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
3133224537 1 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a d6b6f514 3e7932d7 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 
9938455287 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a6df415d d25693ce 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7601186118 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c6e93acc 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
171585508 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 470f78e3 24f6b932 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4
529781335 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 3aa38dfe c5a0c0b2 1f0bc64f 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 3aa38dfe c
5623955530 1 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a addff413 7dc3b26e 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
9435434399 1 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 75bb1b58 06fbfd42 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
